Education,Marital_Status,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Age_on_2024,Spent,AcceptedCmp
2,3,17649,1,0,15,1,23,0,5,1,3,3,0,3,8,0,48,45,0
2,5,55914,0,1,384,60,364,119,101,232,4,11,6,8,7,0,49,1260,0
2,3,40059,1,0,110,29,92,28,10,145,1,6,2,3,8,0,40,414,1
2,5,60905,0,1,208,17,76,36,17,38,2,3,3,7,2,0,74,392,0
2,3,75330,1,1,555,82,257,93,61,61,4,10,3,12,6,0,47,1109,0
2,4,60689,0,1,240,90,216,63,6,24,4,4,4,10,3,0,73,639,0
2,3,38680,1,0,11,0,36,15,5,12,1,2,0,3,7,0,40,79,0
2,5,61416,0,0,848,154,323,201,61,78,1,10,3,10,6,0,42,1665,1
2,4,49767,0,0,202,47,197,55,42,149,1,5,4,8,4,0,33,692,0
2,4,83273,1,2,433,89,650,16,102,102,10,4,6,9,7,0,54,1392,0
2,3,29009,1,0,6,6,15,10,5,2,2,2,0,3,6,0,43,44,0
3,3,45057,1,0,37,0,7,3,0,3,1,2,0,3,5,0,45,50,0
2,3,37150,1,0,167,37,64,49,34,116,8,4,3,6,7,0,53,467,0
2,4,43020,1,0,45,7,99,4,25,43,3,4,1,4,6,0,54,223,0
2,3,53154,0,1,129,0,21,0,1,7,1,3,1,4,4,0,65,158,0
2,3,65308,0,0,713,0,264,120,80,34,1,7,8,12,4,0,51,1211,2
2,4,76467,1,0,676,161,426,210,44,58,2,2,5,5,6,1,54,1575,0
0,3,81044,0,0,450,26,535,73,98,26,1,5,6,10,1,0,77,1208,0
2,3,32871,1,1,22,2,12,0,2,5,1,1,0,3,4,0,73,43,0
2,4,55801,1,1,367,4,51,6,4,95,6,7,2,6,7,0,49,527,1
2,6,76320,0,1,526,35,214,69,53,35,2,6,3,4,2,0,65,932,0
3,4,36927,1,1,51,0,16,0,0,4,2,3,0,3,8,0,69,71,0
2,5,48794,1,1,25,0,11,3,0,15,1,1,0,3,4,0,71,54,0
2,4,23478,0,0,28,6,27,12,17,39,1,3,0,3,8,0,59,129,0
2,2,71128,1,0,958,159,447,20,0,31,3,2,10,12,7,0,51,1615,0
4,2,70179,0,1,532,88,168,69,44,133,3,7,3,13,5,0,48,1034,0
2,3,59462,0,1,724,17,143,0,8,196,2,9,2,12,7,0,74,1088,0
2,5,38361,1,0,39,0,56,20,8,14,3,3,1,3,7,0,55,137,0
4,5,70038,0,0,587,54,348,71,54,130,1,4,4,8,2,0,42,1244,0
2,5,42554,1,1,29,1,11,0,0,0,2,2,0,3,4,0,46,41,0
2,3,67445,0,1,757,80,217,29,80,11,5,9,6,12,6,0,50,1174,0
2,6,67046,0,1,544,35,133,23,151,107,2,4,5,4,2,0,73,993,0
2,3,42192,0,0,40,15,15,17,6,7,1,2,1,3,4,0,76,100,0
4,3,77610,0,1,1245,33,332,21,33,16,2,4,7,4,7,0,72,1680,0
2,3,31761,1,0,19,1,20,16,14,28,2,3,0,4,5,0,40,98,0
2,5,34350,1,0,16,3,15,2,1,11,1,1,0,3,7,0,45,48,0
2,5,54591,0,1,376,4,94,12,9,24,3,6,2,8,5,0,75,519,0
2,3,71866,0,1,184,178,178,103,39,33,1,6,3,10,3,0,68,715,0
2,3,25293,1,0,15,0,11,0,2,9,1,1,1,2,8,0,55,37,0
4,4,42000,0,0,124,83,267,85,59,35,2,5,2,11,5,1,37,653,0
2,3,69520,0,0,627,120,414,121,80,93,1,9,6,5,5,0,41,1455,0
2,2,64713,1,0,180,60,241,13,54,54,2,5,5,7,4,1,54,602,0
3,3,27889,1,0,14,0,4,0,0,8,1,1,1,2,6,0,47,26,0
1,6,22123,0,0,3,3,24,34,7,31,1,2,1,3,5,0,64,102,0
2,3,27803,1,0,8,26,46,38,9,49,2,3,0,4,8,0,51,176,0
2,3,51651,0,1,293,6,23,13,6,92,4,6,2,5,8,0,64,433,0
2,3,68487,0,0,758,12,385,33,89,89,1,9,7,13,4,0,36,1366,0
2,3,56796,0,1,656,38,161,62,47,37,3,8,9,7,7,0,55,1001,0
0,3,87000,0,0,196,25,607,67,17,49,1,4,6,7,2,0,32,961,0
2,3,79823,0,1,835,73,380,114,73,43,1,6,9,7,2,0,65,1518,1
2,4,30828,1,0,16,11,15,2,0,12,2,1,1,4,3,0,44,56,0
3,3,34109,0,1,9,1,5,2,1,4,1,0,0,3,4,0,53,22,0
3,2,53367,1,1,229,7,140,10,3,11,7,5,1,8,7,1,50,400,0
1,5,22390,0,0,0,1,4,15,1,5,1,1,0,2,7,0,55,26,0
2,5,71322,0,1,121,24,124,24,15,42,1,4,1,7,2,0,48,350,0
2,0,79244,0,0,471,102,125,212,61,245,1,4,10,7,1,1,31,1216,2
3,5,49912,0,1,520,8,223,32,49,42,4,10,5,7,8,1,75,874,1
4,3,48699,1,1,26,1,10,2,0,1,1,1,0,3,5,0,74,40,0
2,5,80144,0,0,240,132,445,250,192,108,1,3,7,8,1,0,49,1367,0
2,4,54252,1,1,178,4,26,8,4,44,5,4,1,5,6,0,68,264,0
3,3,81929,1,0,1486,55,278,49,0,185,2,4,4,10,6,1,48,2053,2
2,3,76068,0,1,1115,12,128,33,12,76,1,2,3,4,6,0,49,1376,2
3,3,53204,1,1,29,0,8,2,0,6,1,1,0,3,4,0,48,45,0
4,5,67911,0,1,529,0,356,63,28,0,3,6,7,11,3,0,75,976,0
0,3,14796,1,0,13,3,8,7,4,16,2,1,0,3,9,1,40,51,0
4,3,78128,0,1,934,24,230,16,24,36,2,8,4,6,3,0,50,1264,2
1,3,14188,0,0,2,7,11,16,12,27,1,2,0,4,6,0,52,75,0
1,3,20425,1,0,4,12,5,3,16,17,2,2,0,3,7,0,38,57,0
3,3,58646,0,1,62,1,44,6,5,22,1,2,1,4,4,0,62,140,0
2,2,72967,0,1,158,35,179,0,0,125,2,7,2,8,5,1,54,497,1
3,3,48150,0,1,173,2,39,3,2,47,3,5,1,4,7,0,75,266,0
2,4,82332,0,0,830,59,968,51,79,19,1,5,3,12,2,1,63,2006,1
2,6,58275,1,1,189,10,253,56,43,64,6,8,2,7,7,0,69,615,0
4,5,44953,0,0,728,17,133,11,8,124,1,7,3,13,6,0,43,1021,1
2,5,34587,1,1,7,2,9,2,0,2,2,1,0,3,4,0,71,22,0
3,5,43018,0,1,35,4,17,7,6,64,1,2,2,2,5,0,50,133,0
3,3,45736,0,1,188,3,180,20,3,43,5,7,1,6,7,0,70,437,0
3,5,66476,0,1,742,28,152,25,9,57,2,6,8,10,4,0,55,1013,0
0,3,27733,1,0,0,7,5,26,2,17,2,2,0,3,7,0,43,57,0
4,5,69805,0,1,750,71,174,13,10,20,2,6,8,11,2,0,72,1038,0
3,4,72217,0,0,816,42,450,55,56,154,1,3,10,8,2,0,62,1573,0
2,2,25818,1,0,5,2,8,2,2,9,1,0,1,2,7,0,53,28,0
3,5,37509,1,0,37,5,56,12,8,5,2,3,0,4,7,0,48,123,0
0,5,25176,1,1,4,0,4,0,0,5,1,1,0,2,7,0,48,13,0
2,3,43586,0,1,99,2,11,4,0,16,3,3,0,4,8,0,44,132,0
0,3,53230,0,1,176,72,98,136,21,229,4,5,2,12,5,0,68,732,0
2,5,50116,1,1,54,0,10,0,0,2,2,1,0,4,5,0,67,66,1
2,5,84906,0,0,997,15,414,99,30,76,1,5,6,12,2,0,52,1631,3
2,3,61286,0,1,356,0,107,19,9,117,2,7,1,8,5,0,58,608,0
4,3,82333,0,0,1311,0,359,46,89,17,1,4,3,10,2,1,38,1822,1
4,5,65220,0,0,890,63,292,0,25,12,4,8,4,7,6,1,59,1282,0
2,5,33590,2,1,4,0,2,0,0,2,1,1,0,2,7,0,50,8,0
2,2,30992,1,0,17,0,14,7,3,2,1,1,0,3,7,0,48,43,0
3,4,72309,0,0,960,0,883,50,38,0,1,5,6,8,3,1,48,1931,1
1,3,16005,1,0,1,3,2,20,30,47,3,2,1,2,8,0,44,103,0
3,0,65487,0,0,240,67,500,199,0,163,3,3,5,6,2,0,67,1169,0
2,3,58692,0,1,301,11,61,4,7,11,1,8,2,4,7,0,59,395,0
2,6,40590,1,1,154,0,50,6,11,37,5,3,4,3,6,0,55,258,1
2,4,20587,1,0,2,3,6,4,1,9,1,1,1,2,7,0,54,25,0
3,2,62637,0,1,104,12,48,4,12,5,1,2,2,5,2,0,70,185,0
3,2,29435,1,1,70,3,37,4,2,64,4,3,2,2,9,1,58,180,0
2,2,19346,1,0,2,0,9,3,6,2,1,1,0,3,8,0,50,22,0
2,3,35788,1,1,23,2,11,3,1,4,2,2,0,3,6,0,53,44,0
2,2,36997,1,1,43,4,12,8,0,27,5,2,1,4,5,0,56,94,0
2,3,23539,0,0,4,24,11,16,1,25,1,2,0,4,6,0,67,81,0
2,4,65333,0,1,654,7,92,0,15,30,7,9,4,8,6,0,51,798,2
2,4,78499,0,0,912,72,170,47,36,97,1,11,3,4,4,1,67,1334,1
4,5,29732,1,0,25,0,8,0,1,4,1,2,0,2,9,0,53,38,0
3,5,41275,1,2,24,4,22,0,2,9,4,3,1,3,5,0,64,61,0
4,5,63516,1,1,141,11,114,15,14,5,4,4,1,7,5,0,51,300,0
4,3,42769,0,1,71,0,13,3,1,0,2,1,1,4,4,0,62,88,0
3,3,49572,1,1,35,1,16,0,1,1,2,2,0,3,7,0,66,54,0
2,3,69209,0,0,496,32,849,229,48,128,2,5,3,6,4,0,52,1782,1
2,3,17148,1,0,9,9,11,13,10,16,4,3,1,3,8,0,48,68,0
2,6,40590,1,1,154,0,50,6,11,37,5,3,4,3,6,0,55,258,1
3,5,30560,1,0,9,1,5,4,5,7,1,1,0,3,7,0,48,31,0
0,3,32146,1,0,26,3,23,4,7,3,2,2,0,4,6,0,41,66,0
0,2,41713,1,1,77,8,44,10,10,25,5,3,1,4,6,0,60,174,0
3,5,34176,0,1,11,2,7,4,2,2,1,1,0,3,3,0,49,28,0
4,3,58482,0,1,576,7,115,19,7,7,2,7,4,9,6,0,69,731,1
2,4,59686,0,1,89,15,89,34,42,5,1,4,1,6,4,0,59,274,0
4,3,60896,0,1,1013,30,399,60,46,153,3,9,10,4,6,1,60,1701,0
2,5,62994,1,0,224,12,48,4,12,12,1,6,2,4,6,0,44,312,0
2,5,47320,0,1,200,19,111,50,15,19,6,5,1,8,6,0,67,414,0
0,6,74859,0,0,570,73,614,133,102,73,1,6,5,11,3,0,75,1565,1
1,4,15253,1,0,1,3,3,8,1,13,2,1,0,3,7,0,32,29,0
4,4,31560,1,0,62,1,20,4,0,7,2,2,1,3,8,0,50,94,0
2,2,72071,0,1,531,69,300,150,138,150,3,5,4,8,2,0,70,1338,0
3,4,91172,0,0,162,28,818,0,28,56,0,4,3,7,3,1,34,1092,4
2,3,90000,0,0,675,144,133,94,192,241,1,4,8,5,1,0,40,1479,3
2,4,41967,1,1,23,4,10,0,2,15,1,1,0,3,4,0,43,54,0
2,4,69263,0,1,492,5,32,13,5,21,1,9,1,7,6,0,59,568,1
0,2,65706,0,0,918,10,129,13,0,129,1,11,3,12,7,1,54,1199,3
2,5,60934,0,1,224,155,155,192,93,54,2,6,4,11,4,0,49,873,0
2,3,71965,0,1,572,19,286,50,38,248,3,6,3,5,3,0,73,1213,0
2,3,65210,0,1,626,0,70,0,7,28,2,9,3,8,6,0,69,731,2
4,3,79174,0,0,1074,37,518,193,92,129,1,5,6,7,2,1,49,2043,2
3,2,81380,0,0,741,68,689,224,68,103,1,4,2,10,2,0,57,1893,0
4,7,48432,0,1,322,3,50,4,3,42,5,7,1,6,8,0,51,424,0
2,3,52914,0,1,254,10,44,30,10,227,2,7,3,3,7,0,53,575,1
2,5,38946,0,1,116,6,82,6,6,41,2,3,1,6,5,0,69,257,0
2,3,26067,1,0,22,2,18,0,2,12,3,3,0,3,8,0,50,56,0
4,3,44325,0,1,516,0,21,0,0,5,4,8,2,7,8,0,52,542,1
2,3,42523,0,0,14,36,11,3,26,35,1,1,1,4,2,0,60,125,0
1,4,26487,1,0,2,8,10,12,14,23,3,2,1,3,5,0,46,69,0
0,3,53233,0,1,28,0,9,3,0,0,1,1,0,3,4,0,67,40,0
2,3,67716,0,1,530,142,217,62,9,56,4,7,4,13,5,0,64,1016,1
3,3,76234,0,1,519,50,167,130,0,41,1,8,3,11,3,0,52,907,1
4,3,84117,0,0,611,76,749,59,45,26,1,7,10,6,2,0,68,1566,1
3,5,65487,0,0,240,67,500,199,0,163,3,3,5,6,2,0,67,1169,0
1,3,25224,1,0,4,9,12,11,2,8,2,1,1,3,3,0,52,46,0
3,4,89616,0,0,671,47,655,145,111,15,1,7,5,12,2,1,41,1644,0
2,2,40851,1,1,23,1,7,0,4,24,1,1,1,2,7,0,53,59,0
2,3,27469,0,0,9,1,2,3,2,0,1,0,0,3,6,0,77,17,0
0,3,82347,0,0,556,54,845,202,133,63,1,7,7,10,3,1,67,1853,2
2,3,73803,0,1,833,80,363,52,26,174,2,9,5,6,6,1,67,1528,1
3,4,8820,1,1,12,0,13,4,2,4,4,3,0,3,8,0,72,35,0
2,4,43322,0,0,56,7,48,10,2,18,1,3,0,4,7,0,50,141,0
2,5,55593,0,1,293,8,124,11,4,106,2,6,6,3,6,0,51,546,1
2,3,50501,1,1,297,0,38,13,0,152,7,5,4,4,6,1,70,500,1
2,3,37085,1,1,39,1,16,2,0,3,4,3,0,3,8,0,49,61,0
1,4,16185,1,0,5,11,16,21,8,45,2,2,2,2,8,0,34,106,0
2,4,57731,0,1,266,21,300,65,8,44,4,8,8,6,6,0,55,704,0
4,7,48432,0,1,322,3,50,4,3,42,5,7,1,6,8,1,51,424,0
2,3,73807,0,1,366,124,156,71,78,54,2,5,5,11,2,0,46,849,0
2,3,18929,0,0,32,0,8,23,4,18,1,1,0,4,6,0,34,85,0
2,4,35893,1,1,158,0,23,0,0,18,6,3,1,5,8,0,56,199,0
2,3,61014,0,1,269,129,495,182,43,29,4,9,3,4,7,0,44,1147,0
2,5,32144,1,1,41,0,10,0,0,3,4,2,1,3,7,0,70,54,1
1,5,14918,0,1,3,3,3,15,4,15,1,1,0,3,6,0,61,43,0
2,2,45146,1,1,33,0,5,0,0,15,2,1,1,2,4,0,61,53,0
0,2,41769,0,1,302,29,131,32,0,27,6,8,1,7,8,0,69,521,0
2,5,88325,0,0,519,71,860,93,27,53,1,6,2,9,2,0,43,1623,0
3,2,38054,1,1,23,2,17,2,1,0,2,2,0,3,7,0,74,45,0
0,4,80617,0,0,594,51,631,72,55,32,1,4,6,8,2,0,29,1435,0
2,3,5305,0,1,12,4,7,1,3,5,0,1,0,0,13,0,48,32,0
2,5,36807,1,1,4,2,5,0,0,5,1,1,0,2,6,0,70,16,0
2,5,28427,1,0,18,3,19,3,3,6,2,2,0,3,8,0,41,52,0
4,6,82032,0,0,332,194,377,149,125,57,0,4,6,7,1,0,76,1234,0
2,5,22775,1,0,5,1,8,0,0,1,1,1,0,2,8,0,46,15,0
3,5,40101,1,0,171,3,129,26,24,62,4,6,1,6,7,0,39,415,0
2,3,58025,0,1,270,31,88,11,48,22,3,3,2,10,4,0,45,470,0
3,4,75777,0,0,712,26,538,69,13,80,1,3,6,11,1,1,42,1438,2
0,5,7500,1,0,2,8,11,3,8,21,4,3,2,2,7,0,45,53,0
3,3,33562,1,2,21,12,12,0,3,3,3,2,0,4,4,0,61,51,0
4,4,57642,0,1,580,6,58,8,0,27,3,7,6,6,4,0,54,679,1
2,5,58554,1,1,368,24,68,38,0,88,6,8,2,6,7,0,56,586,0
2,3,63777,1,1,457,5,106,15,17,53,8,11,1,6,8,0,45,653,0
2,4,57967,0,1,229,7,137,4,0,91,5,4,2,8,5,0,62,468,0
2,3,24434,2,0,3,2,8,20,0,17,2,2,1,2,7,0,52,50,0
2,4,11012,1,0,24,3,26,7,1,23,3,3,1,2,9,0,40,84,1
3,4,44802,0,0,853,10,143,13,10,20,2,9,4,12,8,0,54,1049,0
2,4,26816,0,0,5,1,6,3,4,3,1,0,0,3,4,0,38,22,0
2,3,34421,1,0,3,3,7,6,2,9,1,1,0,2,7,0,50,30,0
2,3,61223,0,1,709,43,182,42,118,247,2,9,3,4,5,0,57,1341,0
4,5,64014,2,1,406,0,30,0,0,8,7,8,2,5,7,0,78,444,1
2,2,56981,0,0,908,48,217,32,12,24,1,2,3,13,6,0,43,1241,1
3,5,69245,0,1,428,30,214,80,30,61,2,6,5,10,3,0,68,843,0
4,3,52869,1,1,84,3,61,2,1,21,3,3,1,4,7,1,70,172,0
